PASTTRAN,PASTURE,TRANSECT,ORIGIN,ECOSITE,MESQSTAT,1994 Burn,2017 Burn,2018 Burn,SPECIES,YR1953,YR1954,YR1955,YR1956,YR1957,YR1958,YR1959,YR1960,YR1961,YR1962,YR1963,YR1964,YR1965,YR1966,YR1970,YR1975,YR1978,YR1981,YR1984,YR1991,YR1994,YR1997,YR2000,YR2003,YR2006,YR2009,YR2012,YR2015,YR2018,YR2021
115,6A,18,FSRM 1706-15,"Sandy Loam Upland, MLRA 41-3, 12-16"" Pz",LIVE,NO,NO,NO,DICA,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,0,0,1,0,-9999,-9999,-9999,-9999,0,0,0,0,0,0,0,0,1,0,0,0
115,6A,18,FSRM 1706-15,"Sandy Loam Upland, MLRA 41-3, 12-16"" Pz",LIVE,NO,NO,NO,ECHI,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,0,0,0,0,-9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
115,6A,18,FSRM 1706-15,"Sandy Loam Upland, MLRA 41-3, 12-16"" Pz",LIVE,NO,NO,NO,ENDE,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,0,0,0,0,-9999,-9999,-9999,-9999,0,0,0,0,0,0,0,0,0,0,0,0
115,6A,18,FSRM 1706-15,"Sandy Loam Upland, MLRA 41-3, 12-16"" Pz",LIVE,NO,NO,NO,ENFR,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,0,0,0,0,-9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
115,6A,18,FSRM 1706-15,"Sandy Loam Upland, MLRA 41-3, 12-16"" Pz",LIVE,NO,NO,NO,EPTR,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,0,0,0,0,-9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
115,6A,18,FSRM 1706-15,"Sandy Loam Upland, MLRA 41-3, 12-16"" Pz",LIVE,NO,NO,NO,ERCU,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,0,0,0,0,-9999,-9999,-9999,-9999,0,0,0,0,0,0,0,0,0,0,0,0
115,6A,18,FSRM 1706-15,"Sandy Loam Upland, MLRA 41-3, 12-16"" Pz",LIVE,NO,NO,NO,ERIN,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,0,0,0,0,-9999,-9999,-9999,-9999,0,0,0,0,0,0,0,0,0,0,0,0
115,6A,18,FSRM 1706-15,"Sandy Loam Upland, MLRA 41-3, 12-16"" Pz",LIVE,NO,NO,NO,ERIO,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,0,0,0,0,-9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
115,6A,18,FSRM 1706-15,"Sandy Loam Upland, MLRA 41-3, 12-16"" Pz",LIVE,NO,NO,NO,ERLE,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,0,0,0,0,-9999,-9999,-9999,-9999,0,0,5,1,3,1,3,10,6,8,2,5
115,6A,18,FSRM 1706-15,"Sandy Loam Upland, MLRA 41-3, 12-16"" Pz",LIVE,NO,NO,NO,ERPU,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,0,0,0,0,-9999,-9999,-9999,-9999,0,0,0,0,0,0,0,0,0,0,0,0
115,6A,18,FSRM 1706-15,"Sandy Loam Upland, MLRA 41-3, 12-16"" Pz",LIVE,NO,NO,NO,ERWR,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,0,0,0,0,-9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
115,6A,18,FSRM 1706-15,"Sandy Loam Upland, MLRA 41-3, 12-16"" Pz",LIVE,NO,NO,NO,FEWI,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,0,0,0,0,-9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
115,6A,18,FSRM 1706-15,"Sandy Loam Upland, MLRA 41-3, 12-16"" Pz",LIVE,NO,NO,NO,FOSP,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,0,0,0,0,-9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
115,6A,18,FSRM 1706-15,"Sandy Loam Upland, MLRA 41-3, 12-16"" Pz",LIVE,NO,NO,NO,FRAM,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,0,0,0,0,-9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
115,6A,18,FSRM 1706-15,"Sandy Loam Upland, MLRA 41-3, 12-16"" Pz",LIVE,NO,NO,NO,GUSA,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,0,0,0,0,-9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
115,6A,18,FSRM 1706-15,"Sandy Loam Upland, MLRA 41-3, 12-16"" Pz",LIVE,NO,NO,NO,HALA,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,0,0,0,0,-9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
115,6A,18,FSRM 1706-15,"Sandy Loam Upland, MLRA 41-3, 12-16"" Pz",LIVE,NO,NO,NO,HASP,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,0
115,6A,18,FSRM 1706-15,"Sandy Loam Upland, MLRA 41-3, 12-16"" Pz",LIVE,NO,NO,NO,HECO,-9999,-9999,-9999,-9999,-9999,-9999,0,0,1,0,0,0,0,0,-9999,-9999,-9999,-9999,1,0,11,0,14,0,3,7,3,2,2,8
115,6A,18,FSRM 1706-15,"Sandy Loam Upland, MLRA 41-3, 12-16"" Pz",LIVE,NO,NO,NO,HIBE,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,0,0,0,0,-9999,-9999,-9999,-9999,0,0,0,0,0,0,0,0,0,0,0,0
115,6A,18,FSRM 1706-15,"Sandy Loam Upland, MLRA 41-3, 12-16"" Pz",LIVE,NO,NO,NO,HIBI,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,0,0,0,0,-9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
115,6A,18,FSRM 1706-15,"Sandy Loam Upland, MLRA 41-3, 12-16"" Pz",LIVE,NO,NO,NO,JAGR,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,0,0,0,0,-9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
115,6A,18,FSRM 1706-15,"Sandy Loam Upland, MLRA 41-3, 12-16"" Pz",LIVE,NO,NO,NO,KRGR,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,0,0,0,0,-9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
115,6A,18,FSRM 1706-15,"Sandy Loam Upland, MLRA 41-3, 12-16"" Pz",LIVE,NO,NO,NO,KRPA,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,0,0,0,0,-9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
115,6A,18,FSRM 1706-15,"Sandy Loam Upland, MLRA 41-3, 12-16"" Pz",LIVE,NO,NO,NO,LATR,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
115,6A,18,FSRM 1706-15,"Sandy Loam Upland, MLRA 41-3, 12-16"" Pz",LIVE,NO,NO,NO,LECO,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,0,0,0,0,-9999,-9999,-9999,-9999,0,0,0,2,0,0,0,0,0,0,0,0
115,6A,18,FSRM 1706-15,"Sandy Loam Upland, MLRA 41-3, 12-16"" Pz",LIVE,NO,NO,NO,LEDU,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,0,0,0,0,-9999,-9999,-9999,-9999,0,0,0,0,0,0,0,0,0,0,0,0
115,6A,18,FSRM 1706-15,"Sandy Loam Upland, MLRA 41-3, 12-16"" Pz",LIVE,NO,NO,NO,LYAN,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,0,0,0,0,-9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
115,6A,18,FSRM 1706-15,"Sandy Loam Upland, MLRA 41-3, 12-16"" Pz",LIVE,NO,NO,NO,LYCI,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,0,0,0,0,-9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
115,6A,18,FSRM 1706-15,"Sandy Loam Upland, MLRA 41-3, 12-16"" Pz",LIVE,NO,NO,NO,LYPA,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,0,0,0,0,-9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
115,6A,18,FSRM 1706-15,"Sandy Loam Upland, MLRA 41-3, 12-16"" Pz",LIVE,NO,NO,NO,LYPH,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,0,0,0,0,-9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
115,6A,18,FSRM 1706-15,"Sandy Loam Upland, MLRA 41-3, 12-16"" Pz",LIVE,NO,NO,NO,LYTO,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,0,0,0,0,-9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
115,6A,18,FSRM 1706-15,"Sandy Loam Upland, MLRA 41-3, 12-16"" Pz",LIVE,NO,NO,NO,MAMM,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,0,0,0,0,-9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
115,6A,18,FSRM 1706-15,"Sandy Loam Upland, MLRA 41-3, 12-16"" Pz",LIVE,NO,NO,NO,MIBI,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,0,0,0,0,-9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
115,6A,18,FSRM 1706-15,"Sandy Loam Upland, MLRA 41-3, 12-16"" Pz",LIVE,NO,NO,NO,MIDY,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,0,0,0,0,-9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
115,6A,18,FSRM 1706-15,"Sandy Loam Upland, MLRA 41-3, 12-16"" Pz",LIVE,NO,NO,NO,MUAR,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,0,0,0,0,-9999,-9999,-9999,-9999,0,0,0,0,0,0,0,0,0,0,0,0
115,6A,18,FSRM 1706-15,"Sandy Loam Upland, MLRA 41-3, 12-16"" Pz",LIVE,NO,NO,NO,MUPO,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,0,0,0,0,-9999,-9999,-9999,-9999,0,11,3,3,2,0,0,0,2,0,0,0
115,6A,18,FSRM 1706-15,"Sandy Loam Upland, MLRA 41-3, 12-16"" Pz",LIVE,NO,NO,NO,OPAC,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,0,0,0,0,-9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
115,6A,18,FSRM 1706-15,"Sandy Loam Upland, MLRA 41-3, 12-16"" Pz",LIVE,NO,NO,NO,OPAR,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,0,0,0,0,-9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
115,6A,18,FSRM 1706-15,"Sandy Loam Upland, MLRA 41-3, 12-16"" Pz",LIVE,NO,NO,NO,OPEN,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,0,0,0,0,-9999,0,0,0,0,4,8,15,63,45,63,79,69,25,29,20
115,6A,18,FSRM 1706-15,"Sandy Loam Upland, MLRA 41-3, 12-16"" Pz",LIVE,NO,NO,NO,OPFU,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,0,0,0,0,-9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
115,6A,18,FSRM 1706-15,"Sandy Loam Upland, MLRA 41-3, 12-16"" Pz",LIVE,NO,NO,NO,OPLE,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,0,0,0,0,-9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
115,6A,18,FSRM 1706-15,"Sandy Loam Upland, MLRA 41-3, 12-16"" Pz",LIVE,NO,NO,NO,OPSP,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,0,0,0,0,-9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
115,6A,18,FSRM 1706-15,"Sandy Loam Upland, MLRA 41-3, 12-16"" Pz",LIVE,NO,NO,NO,OPVE,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,0,0,0,0,-9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
115,6A,18,FSRM 1706-15,"Sandy Loam Upland, MLRA 41-3, 12-16"" Pz",LIVE,NO,NO,NO,OTHERPG,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,0,0,0,0,-9999,-9999,-9999,-9999,0,0,0,0,0,0,0,0,0,0,0,0
115,6A,18,FSRM 1706-15,"Sandy Loam Upland, MLRA 41-3, 12-16"" Pz",LIVE,NO,NO,NO,OTHSHRUB,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,0,0,0,0,-9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
115,6A,18,FSRM 1706-15,"Sandy Loam Upland, MLRA 41-3, 12-16"" Pz",LIVE,NO,NO,NO,PAMU,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,0,0,0,0,-9999,-9999,-9999,-9999,0,0,0,0,0,0,0,0,0,0,0,0
115,6A,18,FSRM 1706-15,"Sandy Loam Upland, MLRA 41-3, 12-16"" Pz",LIVE,NO,NO,NO,PECI,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,0,0,0,0,-9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
115,6A,18,FSRM 1706-15,"Sandy Loam Upland, MLRA 41-3, 12-16"" Pz",LIVE,NO,NO,NO,PRVE,-9999,-9999,-9999,-9999,-9999,-9999,5,6,6,3,15,18,15,37,-9999,57,76,95,118,175,184,114,124,126,125,140,127,159,190,200
115,6A,18,FSRM 1706-15,"Sandy Loam Upland, MLRA 41-3, 12-16"" Pz",LIVE,NO,NO,NO,SEMA,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,0,0,0,0,-9999,-9999,-9999,-9999,0,0,0,0,0,0,0,0,0,0,0,2
115,6A,18,FSRM 1706-15,"Sandy Loam Upland, MLRA 41-3, 12-16"" Pz",LIVE,NO,NO,NO,SIHY,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,0,0,0,0,-9999,-9999,-9999,-9999,0,0,0,0,0,0,0,0,0,0,0,0
115,6A,18,FSRM 1706-15,"Sandy Loam Upland, MLRA 41-3, 12-16"" Pz",LIVE,NO,NO,NO,SPOR,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,0,0,0,0,-9999,-9999,-9999,-9999,0,0,0,0,0,0,0,0,0,0,0,0
115,6A,18,FSRM 1706-15,"Sandy Loam Upland, MLRA 41-3, 12-16"" Pz",LIVE,NO,NO,NO,YUEL,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,0,0,0,0,-9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
115,6A,18,FSRM 1706-15,"Sandy Loam Upland, MLRA 41-3, 12-16"" Pz",LIVE,NO,NO,NO,ZIOB,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,0,0,0,0,-9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
115,6A,18,FSRM 1706-15,"Sandy Loam Upland, MLRA 41-3, 12-16"" Pz",LIVE,NO,NO,NO,ZIPU,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,0,0,0,0,-9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
116,6A,19,FSRM 1706-15,"Sandy Loam Deep, MLRA 41-3, 12-16"" Pz",LIVE,NO,NO,NO,ACAN,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,0,0,0,0,-9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
116,6A,19,FSRM 1706-15,"Sandy Loam Deep, MLRA 41-3, 12-16"" Pz",LIVE,NO,NO,NO,ACCO,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,0,0,0,0,-9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
116,6A,19,FSRM 1706-15,"Sandy Loam Deep, MLRA 41-3, 12-16"" Pz",LIVE,NO,NO,NO,ACGR,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,0,0,0,0,-9999,0,0,0,0,0,0,0,0,0,0,1,2,3,15,24
116,6A,19,FSRM 1706-15,"Sandy Loam Deep, MLRA 41-3, 12-16"" Pz",LIVE,NO,NO,NO,AGAV,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,0,0,0,0,-9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
116,6A,19,FSRM 1706-15,"Sandy Loam Deep, MLRA 41-3, 12-16"" Pz",LIVE,NO,NO,NO,ALWR,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,0,0,0,0,-9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
116,6A,19,FSRM 1706-15,"Sandy Loam Deep, MLRA 41-3, 12-16"" Pz",LIVE,NO,NO,NO,ANBA,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,0,0,0,0,-9999,-9999,-9999,-9999,0,0,0,0,0,0,0,0,0,0,0,0
116,6A,19,FSRM 1706-15,"Sandy Loam Deep, MLRA 41-3, 12-16"" Pz",LIVE,NO,NO,NO,ANTH,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
116,6A,19,FSRM 1706-15,"Sandy Loam Deep, MLRA 41-3, 12-16"" Pz",LIVE,NO,NO,NO,APTE,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,0,0,0,0,-9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
116,6A,19,FSRM 1706-15,"Sandy Loam Deep, MLRA 41-3, 12-16"" Pz",LIVE,NO,NO,NO,ARIS,-9999,-9999,-9999,-9999,-9999,-9999,0,1,1,1,0,1,1,1,-9999,-9999,-9999,-9999,13,11,2,0,1,2,3,4,2,4,5,12
116,6A,19,FSRM 1706-15,"Sandy Loam Deep, MLRA 41-3, 12-16"" Pz",LIVE,NO,NO,NO,ATCA,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,0,0,0,0,-9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
116,6A,19,FSRM 1706-15,"Sandy Loam Deep, MLRA 41-3, 12-16"" Pz",LIVE,NO,NO,NO,ATCO,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,0,0,0,0,-9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
116,6A,19,FSRM 1706-15,"Sandy Loam Deep, MLRA 41-3, 12-16"" Pz",LIVE,NO,NO,NO,BABR,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,0,0,0,0,-9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
116,6A,19,FSRM 1706-15,"Sandy Loam Deep, MLRA 41-3, 12-16"" Pz",LIVE,NO,NO,NO,BACC,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,0,0,0,0,-9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
116,6A,19,FSRM 1706-15,"Sandy Loam Deep, MLRA 41-3, 12-16"" Pz",LIVE,NO,NO,NO,BAMU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,6
116,6A,19,FSRM 1706-15,"Sandy Loam Deep, MLRA 41-3, 12-16"" Pz",LIVE,NO,NO,NO,BARA,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,0,0,0,0,-9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
116,6A,19,FSRM 1706-15,"Sandy Loam Deep, MLRA 41-3, 12-16"" Pz",LIVE,NO,NO,NO,BASA,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,0,0,0,0,-9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
116,6A,19,FSRM 1706-15,"Sandy Loam Deep, MLRA 41-3, 12-16"" Pz",LIVE,NO,NO,NO,BOCH,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,0,0,0,0,-9999,-9999,-9999,-9999,0,12,0,0,0,0,0,0,0,0,0,0
116,6A,19,FSRM 1706-15,"Sandy Loam Deep, MLRA 41-3, 12-16"" Pz",LIVE,NO,NO,NO,BOCU,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,0,0,0,0,-9999,-9999,-9999,-9999,0,0,0,0,0,0,0,0,0,0,0,0
116,6A,19,FSRM 1706-15,"Sandy Loam Deep, MLRA 41-3, 12-16"" Pz",LIVE,NO,NO,NO,BOER,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,0,0,0,0,-9999,-9999,-9999,-9999,0,0,0,0,0,0,0,0,0,0,0,0
116,6A,19,FSRM 1706-15,"Sandy Loam Deep, MLRA 41-3, 12-16"" Pz",LIVE,NO,NO,NO,BOFI,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,0,0,0,0,-9999,-9999,-9999,-9999,0,0,7,0,0,0,0,0,0,0,0,0
116,6A,19,FSRM 1706-15,"Sandy Loam Deep, MLRA 41-3, 12-16"" Pz",LIVE,NO,NO,NO,BOHI,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,0,0,0,0,-9999,-9999,-9999,-9999,0,0,0,0,0,0,0,0,0,0,0,0
116,6A,19,FSRM 1706-15,"Sandy Loam Deep, MLRA 41-3, 12-16"" Pz",LIVE,NO,NO,NO,BORO,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,0,0,0,0,-9999,-9999,-9999,-9999,1,0,0,1,1,0,0,0,0,0,0,0
116,6A,19,FSRM 1706-15,"Sandy Loam Deep, MLRA 41-3, 12-16"" Pz",LIVE,NO,NO,NO,CAAR,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,0,0,0,0,-9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
116,6A,19,FSRM 1706-15,"Sandy Loam Deep, MLRA 41-3, 12-16"" Pz",LIVE,NO,NO,NO,CAER,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,0,0,0,0,-9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
116,6A,19,FSRM 1706-15,"Sandy Loam Deep, MLRA 41-3, 12-16"" Pz",LIVE,NO,NO,NO,CEFL,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,0,0,0,0,-9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
116,6A,19,FSRM 1706-15,"Sandy Loam Deep, MLRA 41-3, 12-16"" Pz",LIVE,NO,NO,NO,CEMI,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,0,0,0,0,-9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
116,6A,19,FSRM 1706-15,"Sandy Loam Deep, MLRA 41-3, 12-16"" Pz",LIVE,NO,NO,NO,CEPA,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,0,0,0,0,-9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
116,6A,19,FSRM 1706-15,"Sandy Loam Deep, MLRA 41-3, 12-16"" Pz",LIVE,NO,NO,NO,COPA,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,0,0,0,0,-9999,-9999,-9999,-9999,0,0,0,0,0,0,0,0,0,0,0,0
116,6A,19,FSRM 1706-15,"Sandy Loam Deep, MLRA 41-3, 12-16"" Pz",LIVE,NO,NO,NO,DICA,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,0,0,0,0,-9999,-9999,-9999,-9999,0,0,0,0,0,0,0,3,1,0,1,3
116,6A,19,FSRM 1706-15,"Sandy Loam Deep, MLRA 41-3, 12-16"" Pz",LIVE,NO,NO,NO,ECHI,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,0,0,0,0,-9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
116,6A,19,FSRM 1706-15,"Sandy Loam Deep, MLRA 41-3, 12-16"" Pz",LIVE,NO,NO,NO,ENDE,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,0,0,0,0,-9999,-9999,-9999,-9999,0,0,0,0,0,0,0,0,0,0,0,0
116,6A,19,FSRM 1706-15,"Sandy Loam Deep, MLRA 41-3, 12-16"" Pz",LIVE,NO,NO,NO,ENFR,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,0,0,0,0,-9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
116,6A,19,FSRM 1706-15,"Sandy Loam Deep, MLRA 41-3, 12-16"" Pz",LIVE,NO,NO,NO,EPTR,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,0,0,0,0,-9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
116,6A,19,FSRM 1706-15,"Sandy Loam Deep, MLRA 41-3, 12-16"" Pz",LIVE,NO,NO,NO,ERCU,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,0,0,0,0,-9999,-9999,-9999,-9999,0,0,0,0,0,0,0,0,0,0,0,0
116,6A,19,FSRM 1706-15,"Sandy Loam Deep, MLRA 41-3, 12-16"" Pz",LIVE,NO,NO,NO,ERIN,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,0,0,0,0,-9999,-9999,-9999,-9999,0,0,0,0,0,0,0,0,0,0,0,0
116,6A,19,FSRM 1706-15,"Sandy Loam Deep, MLRA 41-3, 12-16"" Pz",LIVE,NO,NO,NO,ERIO,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,0,0,0,0,-9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
116,6A,19,FSRM 1706-15,"Sandy Loam Deep, MLRA 41-3, 12-16"" Pz",LIVE,NO,NO,NO,ERLE,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,0,0,0,0,-9999,-9999,-9999,-9999,0,2,11,4,4,2,0,1,1,0,0,0
116,6A,19,FSRM 1706-15,"Sandy Loam Deep, MLRA 41-3, 12-16"" Pz",LIVE,NO,NO,NO,ERPU,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,0,0,0,0,-9999,-9999,-9999,-9999,0,0,0,0,0,0,0,0,0,0,0,0
116,6A,19,FSRM 1706-15,"Sandy Loam Deep, MLRA 41-3, 12-16"" Pz",LIVE,NO,NO,NO,ERWR,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,0,0,0,0,-9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
116,6A,19,FSRM 1706-15,"Sandy Loam Deep, MLRA 41-3, 12-16"" Pz",LIVE,NO,NO,NO,FEWI,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,0,0,0,0,-9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
116,6A,19,FSRM 1706-15,"Sandy Loam Deep, MLRA 41-3, 12-16"" Pz",LIVE,NO,NO,NO,FOSP,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,0,0,0,0,-9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
116,6A,19,FSRM 1706-15,"Sandy Loam Deep, MLRA 41-3, 12-16"" Pz",LIVE,NO,NO,NO,FRAM,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,0,0,0,0,-9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
