"year","month","ppt_mm","tmin_c","tmax_c","spei1","pdsi","nino34_index","ONI","enso_phase","pdo","date"
1919,3,38.1,-3.33333333333333,20.4666666666667,1.61946289647701,2.61,0.9,0.943333333333333,"ElNino",-0.5,1919-03-01
1919,4,21.08,4.48148148148148,22.5263157894737,1.63191937991577,3.72,0.69,0.74,"ElNino",0.08,1919-04-01
1919,5,7.11,7.88461538461539,29.8571428571429,-0.138921421343173,3.64,0.63,0.643333333333333,"ElNino",0.17,1919-05-01
1919,6,2.79,12.4074074074074,33.1481481481481,0.0582166203159877,3.45,0.61,0.546666666666667,"ElNino",-0.71,1919-06-01
1919,7,79.5,17.1379310344828,32.5862068965517,1.24344876367689,3.37,0.4,0.543333333333333,"ElNino",-0.47,1919-07-01
1919,8,64.01,15.2857142857143,33.8636363636364,0.36570594158086,2.73,0.62,0.506666666666667,"ElNino",0.38,1919-08-01
1919,9,64.77,13.4782608695652,27.4090909090909,1.47600403626125,8.63,0.5,0.416666666666667,"Neutral",0.06,1919-09-01
1919,10,16.26,7.18181818181818,23,0.456617175047975,2.92,0.13,0.0866666666666667,"Neutral",-0.42,1919-10-01
1919,11,18.29,0.3,17.1,0.910934783421048,3.13,-0.37,0.0333333333333333,"Neutral",-0.8,1919-11-01
1919,12,12.7,-2.5,14.3,-0.0252048090730192,2.38,0.34,0.203333333333333,"Neutral",0.76,1919-12-01
1920,1,17.53,-2.6,12.8,0.829082251293756,2.61,0.64,0.526666666666667,"ElNino",-1.18,1920-01-01
1920,2,10.67,0.8,16.8,0.38077208376026,2.38,0.6,0.59,"ElNino",0.06,1920-02-01
1920,3,8.89,-0.5,18.1,0.910139400814535,2.1,0.53,0.323333333333333,"Neutral",-0.78,1920-03-01
1920,4,0.76,3,21.4,1.03595445214331,1.58,-0.16,0.0533333333333333,"Neutral",-1.29,1920-04-01
1920,5,24.64,9.28571428571429,30.5714285714286,0.705459761934647,1.14,-0.21,-0.0266666666666667,"Neutral",-0.97,1920-05-01
1920,6,38.87,13.6538461538462,32.1538461538462,1.48288119592086,2.13,0.29,0.0766666666666667,"Neutral",-1.3,1920-06-01
1920,7,38.11,16.6363636363636,35.3181818181818,-0.405478648637899,1.52,0.15,0.19,"Neutral",-0.9,1920-07-01
1920,8,83.3,17.1666666666667,34.1666666666667,0.927183763654488,1.82,0.13,0.183333333333333,"Neutral",-2.21,1920-08-01
1920,9,22.61,11.7,31.15,-0.530827723327907,7.74,0.27,0.293333333333333,"Neutral",-1.28,1920-09-01
1920,10,54.87,4.48,24.6,1.29579106575714,1.35,0.48,0.223333333333333,"Neutral",-1.06,1920-10-01
1920,11,5.08,-2.39130434782609,18.3478260869565,-0.157129566020974,0.51,-0.08,0.13,"Neutral",-0.26,1920-11-01
1920,12,0,-8.93548387096774,13.48,-0.877057716274475,-0.57,-0.01,0.113333333333333,"Neutral",0.29,1920-12-01
1921,1,4.32,-4.55555555555556,16.3333333333333,-1.08199974584099,-1.47,0.43,-0.0333333333333333,"Neutral",-0.66,1921-01-01
1921,2,3.81,-5.11538461538461,17.5,-0.642664161694837,-1.8,-0.52,-0.503333333333333,"LaNina",-0.61,1921-02-01
1921,3,6.35,1.06451612903226,22.0967741935484,-0.531595405787827,-2.21,-1.42,-0.83,"LaNina",-0.01,1921-03-01
1921,4,3.05,1.93103448275862,23.551724137931,0.408968519958094,-2.34,-0.55,-0.963333333333333,"LaNina",-0.93,1921-04-01
1921,5,0,8.25806451612903,29.0967741935484,-0.192060972284242,-2.3,-0.92,-0.56,"LaNina",-0.42,1921-05-01
1921,6,25.4,13.7,33,1.02589678526429,-1.82,-0.21,-0.466666666666667,"Neutral",0.4,1921-06-01
1921,7,38.1,17.5,32.1,0.479987945490121,-0.88,-0.27,-0.256666666666667,"Neutral",-0.58,1921-07-01
1921,8,32.01,16.7586206896552,33.0344827586207,-0.255735748625094,-0.98,-0.29,-0.243333333333333,"Neutral",-0.69,1921-08-01
1921,9,18.54,14.6666666666667,30.3666666666667,-0.265364909326571,7.05,-0.17,-0.14,"Neutral",-0.78,1921-09-01
1921,10,4.06,5.19230769230769,24.4230769230769,-0.49735856043787,-1.72,0.04,-0.386666666666667,"Neutral",-0.23,1921-10-01
1921,11,4.32,-1.2,19.8,-0.535971588904489,-1.83,-1.03,-0.496666666666667,"Neutral",1.92,1921-11-01
1921,12,5.34,-1.7,15.1,-0.676230993145203,-2.15,-0.5,-0.69,"LaNina",1.42,1921-12-01
1922,1,7.62,-5.1,12.1,0.209437611125015,-2.02,-0.54,-0.37,"Neutral",1.05,1922-01-01
1922,2,0,-1.04545454545455,19.5454545454545,-1.63283060966765,-2.42,-0.07,-0.176666666666667,"Neutral",-0.85,1922-02-01
1922,3,1.52,-2.14285714285714,19.75,-0.163888350269893,-2.55,0.08,-0.176666666666667,"Neutral",0.08,1922-03-01
1922,4,7.62,3.03571428571429,23.3703703703704,0.808163911246808,-2.35,-0.54,-0.08,"Neutral",0.43,1922-04-01
1922,5,0,9.56666666666667,30.4333333333333,-0.679746592012434,-2.49,0.22,-0.253333333333333,"Neutral",-0.19,1922-05-01
1922,6,2.79,16.5666666666667,34.9666666666667,-0.0550644497199488,-2.63,-0.44,-0.22,"Neutral",-1.04,1922-06-01
1922,7,6.35,18.6129032258065,35.7741935483871,-1.30429705072428,-3.26,-0.44,-0.553333333333333,"LaNina",-0.82,1922-07-01
1922,8,45.73,19.2903225806452,34.5806451612903,0.0822968025961639,-3.63,-0.78,-0.533333333333333,"LaNina",-0.93,1922-08-01
1922,9,28.7,14.5333333333333,37,-1.3112177569998,4.4,-0.38,-0.473333333333333,"Neutral",-0.81,1922-09-01
1922,10,53.59,7,22.76,1.52043524223119,-3.69,-0.26,-0.316666666666667,"Neutral",0.84,1922-10-01
1922,11,10.92,-1.16666666666667,13.3333333333333,1.03055078609166,-3.19,-0.31,-0.366666666666667,"Neutral",-0.6,1922-11-01
1922,12,5.08,-2.5,12.2,-0.170516759285973,-3.52,-0.53,-0.416666666666667,"Neutral",0.48,1922-12-01
1923,1,9.65,-3.90322580645161,12.0967741935484,0.393392410607529,-3.64,-0.41,-0.566666666666667,"LaNina",0.75,1923-01-01
1923,2,29.46,-0.642857142857143,12.1071428571429,1.90189240256116,-2.26,-0.76,-0.673333333333333,"LaNina",-0.04,1923-02-01
1923,3,19.8,1,13.8823529411765,2.07343882677226,-1.19,-0.85,-0.72,"LaNina",0.49,1923-03-01
1923,4,7.37,5.96551724137931,20.9655172413793,1.58734967913294,-0.29,-0.55,-0.55,"LaNina",0.99,1923-04-01
1923,5,0,9.34782608695652,26.2105263157895,1.06035745170233,-0.84,-0.25,-0.316666666666667,"Neutral",-0.2,1923-05-01
1923,6,16.51,16.8181818181818,35.5294117647059,0.373286179834713,-1.8,-0.15,-0.2,"Neutral",0.68,1923-06-01
1923,7,17.27,18.8888888888889,34.9,-0.673694334821026,-2.25,-0.2,-0.05,"Neutral",1.16,1923-07-01
1923,8,38.88,17.5769230769231,32.2962962962963,0.232586525114347,-0.69,0.2,0.213333333333333,"Neutral",0.84,1923-08-01
1923,9,44.19,11.1111111111111,28.8928571428571,0.560990985216131,6.32,0.64,0.543333333333333,"ElNino",-0.24,1923-09-01
1923,10,5.34,5.45833333333333,24.0740740740741,-0.339390703865224,-0.99,0.79,0.766666666666667,"ElNino",1.1,1923-10-01
1923,11,14.47,0.592592592592593,16.3333333333333,0.85480893732327,0.59,0.87,0.893333333333333,"ElNino",0.62,1923-11-01
1923,12,37.85,-4.5,8.89473684210526,1.53217414347417,1.93,1.02,0.783333333333333,"ElNino",-0.36,1923-12-01
1924,1,4.06,-8.36,12.7407407407407,-0.246616439293844,1.56,0.46,0.703333333333333,"ElNino",1.29,1924-01-01
1924,2,2.79,-6.14285714285714,17.95,-0.891429136773993,1.25,0.63,0.493333333333333,"Neutral",0.73,1924-02-01
1924,3,12.95,-1.65384615384615,17.32,1.23763482622609,1.57,0.39,0.333333333333333,"Neutral",1.13,1924-03-01
1924,4,3.8,2.61538461538462,23.2307692307692,0.614118599590528,1.68,-0.02,-0.16,"Neutral",-0.02,1924-04-01
1924,5,4.83,9.4,28.5,0.500385056289225,1.4,-0.85,-0.513333333333333,"LaNina",0.36,1924-05-01
1924,6,2.79,13.4615384615385,37.9642857142857,-2.10488685438834,0.28,-0.67,-0.833333333333333,"LaNina",0.75,1924-06-01
1924,7,84.83,18.1612903225806,34.4516129032258,1.11568575458611,1.35,-0.98,-0.81,"LaNina",-0.55,1924-07-01
1924,8,8.13,16.741935483871,36.0645161290323,-1.94072204244133,-0.88,-0.78,-0.873333333333333,"LaNina",-0.67,1924-08-01
1924,9,5.33,12.2857142857143,32.3214285714286,-1.27354816503687,5.56,-0.86,-0.7,"LaNina",-0.48,1924-09-01
1924,10,7.62,5.54838709677419,26.5483870967742,-0.788340913478378,-2.44,-0.46,-0.803333333333333,"LaNina",-1.25,1924-10-01
1924,11,3.81,-1.63333333333333,21.4,-1.04100033955562,-2.81,-1.09,-0.736666666666667,"LaNina",0.24,1924-11-01
1924,12,10.67,-4.48387096774194,10.8387096774194,0.328012963297592,-2.84,-0.66,-0.926666666666667,"LaNina",0.11,1924-12-01
1925,1,0.76,-9.54838709677419,12.5806451612903,-0.491249797534559,-2.88,-1.03,-0.72,"LaNina",-0.05,1925-01-01
1925,2,7.11,-2.82142857142857,19.0357142857143,-0.767309540036542,-3.26,-0.47,-0.676666666666667,"LaNina",-0.14,1925-02-01
1925,3,1.27,-0.0645161290322581,23.5483870967742,-1.73425106743975,-3.73,-0.53,-0.506666666666667,"LaNina",0.2,1925-03-01
1925,4,0.51,4.76666666666667,27.2333333333333,-1.35048329380032,-3.9,-0.52,-0.483333333333333,"Neutral",0.86,1925-04-01
1925,5,22.1,10.8064516129032,30.6774193548387,0.710307738472646,-3.4,-0.4,-0.366666666666667,"Neutral",0.79,1925-05-01
1925,6,2.8,12.4,34.5666666666667,-0.50329222447354,-3.32,-0.18,-0.0266666666666667,"Neutral",-1.08,1925-06-01
1925,7,42.67,13.5483870967742,35.9354838709677,-0.708787697164097,-2.74,0.5,0.333333333333333,"Neutral",-0.06,1925-07-01
1925,8,30.24,11.5483870967742,33.3548387096774,-0.898645717803884,-1.95,0.68,0.65,"ElNino",-0.86,1925-08-01
1925,9,22.61,12.3333333333333,31.9,-0.638437393966751,5.88,0.77,0.766666666666667,"ElNino",0.52,1925-09-01
1925,10,38.1,8.06451612903226,24.6451612903226,0.974924347060827,-1.57,0.85,0.873333333333333,"ElNino",0.04,1925-10-01
1925,11,0,-3.1,18.1,-0.524479812652018,-1.89,1,1.15,"ElNino",0.88,1925-11-01
1925,12,7.87,-7.2258064516129,11.7741935483871,-0.00911350770200142,-1.82,1.6,1.37333333333333,"ElNino",1.19,1925-12-01
1926,1,12.44,-8.67741935483871,10.2903225806452,0.824620042507457,-1.23,1.52,1.47,"ElNino",0.3,1926-01-01
1926,2,1.27,-4.39285714285714,18.7142857142857,-1.29803939518778,-1.46,1.29,1.33333333333333,"ElNino",0.98,1926-02-01
1926,3,35.56,0.32258064516129,17.7096774193548,1.99103945438823,1.39,1.19,1.16333333333333,"ElNino",-0.5,1926-03-01
1926,4,12.19,5.23333333333333,22.6,1.36005836235001,2.49,1.01,1.01,"ElNino",2.1,1926-04-01
1926,5,61.72,8.48387096774194,27.8064516129032,2.31481657998352,3.32,0.83,0.816666666666667,"ElNino",1.43,1926-05-01
1926,6,1.52,12.8333333333333,35.4,-0.89719234610556,2.48,0.61,0.69,"ElNino",2.03,1926-06-01
1926,7,125.72,16.6129032258065,33.9032258064516,1.75197895096038,3.25,0.63,0.463333333333333,"Neutral",1.05,1926-07-01
1926,8,9.65,14.5806451612903,34.4516129032258,-1.6597103036984,2.1,0.15,0.236666666666667,"Neutral",1.64,1926-08-01
1926,9,81.29,15.0666666666667,31.3333333333333,1.38545224258516,9.44,-0.07,-0.103333333333333,"Neutral",1.18,1926-09-01
1926,10,66.8,7.38709677419355,24.9677419354839,1.5919492504524,3.47,-0.39,-0.243333333333333,"Neutral",1.65,1926-10-01
1926,11,1.02,-1.26666666666667,19.0333333333333,-0.623184484523179,2.64,-0.27,-0.296666666666667,"Neutral",1,1926-11-01
1926,12,41.15,-3.29032258064516,12.258064516129,1.41443847542966,3.27,-0.23,-0.133333333333333,"Neutral",1.06,1926-12-01
1927,1,0.51,-4.80645161290323,16.9677419354839,-1.62424768409981,2.45,0.1,0.0333333333333333,"Neutral",1.07,1927-01-01
1927,2,6.35,-0.214285714285714,18.5,-0.550359668911017,1.76,0.23,0.05,"Neutral",1.73,1927-02-01
1927,3,11.94,-1.35483870967742,19.741935483871,0.609701109723503,1.48,-0.18,-0.0733333333333333,"Neutral",0.15,1927-03-01
1927,4,0,4.4,25.2,-0.320859766594801,0.55,-0.27,-0.346666666666667,"Neutral",-0.18,1927-04-01
1927,5,0,7.45454545454545,32.4545454545455,-2.05746995903916,-1.07,-0.59,-0.336666666666667,"Neutral",0.3,1927-05-01
1927,6,2.03,12.2666666666667,34.7333333333333,-0.637092607864806,-1.36,-0.15,-0.35,"Neutral",0.69,1927-06-01
1927,7,37.84,18.1612903225806,35.4193548387097,-0.270043057867343,-1.37,-0.31,-0.183333333333333,"Neutral",-0.31,1927-07-01
1927,8,58.95,16.7096774193548,32.7096774193548,0.594050786202034,-1.03,-0.09,-0.186666666666667,"Neutral",-0.73,1927-08-01
1927,9,64.01,13.9333333333333,29.8,1.13571286210194,8.34,-0.16,0.00666666666666667,"Neutral",-0.41,1927-09-01
1927,10,0.25,3.12903225806452,26.3870967741935,-1.27374795132777,-0.9,0.27,0.0233333333333333,"Neutral",-0.62,1927-10-01
1927,11,0,-0.7,22.3666666666667,-1.72127319043401,-1.69,-0.04,0.16,"Neutral",-0.07,1927-11-01
1927,12,13.47,-5.09677419354839,10.741935483871,0.478842556679504,-1.37,0.25,0.226666666666667,"Neutral",0.07,1927-12-01
1928,1,0,-4.48387096774194,15.4838709677419,-1.2703005315579,-1.69,0.47,0.31,"Neutral",0.96,1928-01-01
1928,2,20.83,-2.96551724137931,14.551724137931,1.25576528448883,-0.47,0.21,0.146666666666667,"Neutral",0.79,1928-02-01
1928,3,0,-0.645161290322581,22.1612903225806,-1.24094665491516,-0.73,-0.24,-0.0833333333333333,"Neutral",0.52,1928-03-01
1928,4,2.28,0.466666666666667,24.7,-0.210381905507633,-0.89,-0.22,-0.166666666666667,"Neutral",0.81,1928-04-01
1928,5,33.28,9,29.4838709677419,1.35838418259869,1.02,-0.04,-0.173333333333333,"Neutral",0.66,1928-05-01
1928,6,0,11.5666666666667,35.3666666666667,-1.15013390391006,-0.31,-0.26,-0.0933333333333333,"Neutral",0.15,1928-06-01
1928,7,32.25,16.0967741935484,35.9032258064516,-0.800991895411242,-1.17,0.02,-0.173333333333333,"Neutral",0.3,1928-07-01
1928,8,66.54,15.9677419354839,32.0689655172414,0.832614900109277,0.4,-0.28,-0.13,"Neutral",-0.72,1928-08-01
1928,9,0.76,10.8666666666667,30.7666666666667,-1.21128855296927,6.6,-0.13,-0.176666666666667,"Neutral",-1.41,1928-09-01
1928,10,63.24,6.87096774193548,26.1935483870968,1.38664497957063,0.71,-0.12,-0.14,"Neutral",-1.31,1928-10-01
1928,11,26.68,-0.433333333333333,16.5,1.28204138896737,1.17,-0.17,-0.106666666666667,"Neutral",0.14,1928-11-01
1928,12,2.54,-6.19354838709677,13.5806451612903,-0.695763383154002,0.51,-0.03,-0.116666666666667,"Neutral",0.98,1928-12-01
1929,1,0,-7.83870967741935,14.6451612903226,-1.07535036554107,-0.69,-0.15,-0.0866666666666667,"Neutral",0.97,1929-01-01
1929,2,3.81,-3.17857142857143,14.7142857142857,0.190089792299157,-0.99,-0.08,-0.126666666666667,"Neutral",0.52,1929-02-01
1929,3,13.71,1.06451612903226,19.7096774193548,0.831619893787777,-0.96,-0.15,-0.126666666666667,"Neutral",0.5,1929-03-01
1929,4,0,5.93333333333333,25.8666666666667,-0.47505557259866,-1.4,-0.15,-0.156666666666667,"Neutral",0.55,1929-04-01
1929,5,55.63,8.67741935483871,28.9677419354839,2.04074664251887,0.39,-0.17,-0.0633333333333333,"Neutral",1.07,1929-05-01
1929,6,0.76,14.5,35.2,-0.595883148513144,-0.94,0.13,-0.02,"Neutral",0.5,1929-06-01
1929,7,49.52,18,33.1,0.596527281514348,0.89,-0.02,0.07,"Neutral",-0.06,1929-07-01
1929,8,69.34,16.1,31.8,0.950452134058958,1.5,0.1,0.126666666666667,"Neutral",-0.69,1929-08-01
1929,9,38.11,13.2,29.6,0.395307941057772,7.98,0.3,0.266666666666667,"Neutral",0.45,1929-09-01
1929,10,28.71,7.4,22.8,0.919578338219208,1.21,0.4,0.293333333333333,"Neutral",-0.21,1929-10-01
1929,11,18.29,-3.3,14.6,1.13074788709716,1.38,0.18,0.403333333333333,"Neutral",1.24,1929-11-01
1929,12,2.54,-5.4,13.4,-0.652121694605603,0.82,0.63,0.386666666666667,"Neutral",-0.03,1929-12-01
1930,1,5.84,-4.89655172413793,12.4137931034483,0.00613635072507176,0.09,0.35,0.456666666666667,"Neutral",0.97,1930-01-01
1930,2,1.77,-3.35714285714286,19.3571428571429,-1.45286207284203,-1.09,0.39,0.343333333333333,"Neutral",-1.06,1930-02-01
1930,3,2.8,-1.12903225806452,18.5483870967742,0.389952536228724,-1.27,0.29,0.363333333333333,"Neutral",-0.43,1930-03-01
1930,4,0.76,5.53333333333333,27.5172413793103,-1.39983254017417,-1.5,0.41,0.22,"Neutral",-0.7,1930-04-01
1930,5,1.27,6.83333333333333,28.3,0.0831975039904884,-1.55,-0.04,0.213333333333333,"Neutral",0.06,1930-05-01
1930,6,12.46,15.1666666666667,35.3333333333333,0.0453937255157983,-1.68,0.27,0.29,"Neutral",0.58,1930-06-01
1930,7,37.08,19.1333333333333,33.6451612903226,0.282054501254572,-1.23,0.64,0.53,"ElNino",-0.45,1930-07-01
1930,8,39.14,16.9677419354839,34.0322580645161,-0.258693186466534,-1.2,0.68,0.866666666666667,"ElNino",-0.53,1930-08-01
1930,9,0.76,11.9666666666667,31.9666666666667,-1.36581779005039,5.97,1.28,1.03333333333333,"ElNino",-0.2,1930-09-01
1930,10,6.85,6.74193548387097,25.8709677419355,-0.593084488666536,-2.22,1.14,1.40333333333333,"ElNino",-0.38,1930-10-01
1930,11,18.29,-1.06666666666667,16.8,0.914146155634893,-1.58,1.79,1.44666666666667,"ElNino",-0.31,1930-11-01
1930,12,18.55,-5.48387096774194,12.0322580645161,0.571763755455886,-1.36,1.41,1.56333333333333,"ElNino",1.2,1930-12-01
1931,1,21.08,-4.87096774193548,12.6451612903226,1.00355284328794,-0.34,1.49,1.41,"ElNino",0.08,1931-01-01
1931,2,39.87,0.392857142857143,14.6428571428571,1.9815868083725,2.24,1.33,1.33333333333333,"ElNino",1.56,1931-02-01
1931,3,0,-1.32258064516129,19.9677419354839,-0.33853596593373,2.43,1.18,1.15666666666667,"ElNino",1.13,1931-03-01
1931,4,51.32,5.36666666666667,23.5333333333333,2.24199882339644,4.25,0.96,0.923333333333333,"ElNino",1.28,1931-04-01
1931,5,11.17,8.83870967741935,29.6451612903226,0.313610870027019,4.35,0.63,0.69,"ElNino",1.66,1931-05-01
1931,6,4.83,14.1666666666667,34.7666666666667,-0.23951093344071,3.77,0.48,0.503333333333333,"ElNino",0.39,1931-06-01
1931,7,26.66,18.5333333333333,35.0645161290323,-0.471734504794988,3.34,0.4,0.343333333333333,"Neutral",1.49,1931-07-01
1931,8,40.88,15.7,32.1,0.134731001204643,4.24,0.15,0.0433333333333333,"Neutral",0.02,1931-08-01
1931,9,50.8,15.9333333333333,31.5333333333333,0.630983411735799,9.59,-0.42,-0.163333333333333,"Neutral",-0.01,1931-09-01
1931,10,16,6.96666666666667,26.7096774193548,-0.311467273234026,2.99,-0.22,-0.303333333333333,"Neutral",-0.17,1931-10-01
1931,11,28.19,-0.3,16.9,1.29489649648115,3.05,-0.27,-0.256666666666667,"Neutral",0.34,1931-11-01
1931,12,20.07,-4.7,11,0.76855514958616,3.32,-0.28,-0.323333333333333,"Neutral",1.09,1931-12-01
1932,1,23.37,-6.4,10.9,1.32755951121141,3.18,-0.42,-0.296666666666667,"Neutral",-0.26,1932-01-01
1932,2,11.68,-0.5,17.4,0.229128842724818,3.19,-0.19,-0.12,"Neutral",-0.58,1932-02-01
1932,3,8.13,-1.7,18.1,0.821738385539277,3.28,0.25,0.103333333333333,"Neutral",0.51,1932-03-01
1932,4,2.79,-1.1,26.3,-1.02699084968472,2.76,0.25,0.26,"Neutral",1.15,1932-04-01
1932,5,3.05,3.7741935483871,29.6451612903226,-0.700225734812316,2.62,0.28,0.24,"Neutral",0.64,1932-05-01
1932,6,6.6,7.06666666666667,35.2333333333333,-1.13092930352267,2.02,0.19,0.12,"Neutral",0.1,1932-06-01
1932,7,25.16,17.7,34.4,-0.439968650653093,1.95,-0.11,0.0566666666666667,"Neutral",-0.12,1932-07-01
1932,8,114.57,16.9,33.5,1.56421022366992,1.74,0.09,-1.15478825142336e-18,"Neutral",-0.14,1932-08-01
1932,9,63.49,11.6,29,1.10173495246322,8.53,0.02,0.0433333333333333,"Neutral",-0.4,1932-09-01
1932,10,29.21,5.6,23,0.824185168972358,2.07,0.02,0,"Neutral",-0.29,1932-10-01
1932,11,0,-1.4,18.7,-0.629430667409588,1.22,-0.04,-0.143333333333333,"Neutral",-0.88,1932-11-01
1932,12,35.8,-6.7741935483871,11.258064516129,1.30131709021039,1.71,-0.41,-0.22,"Neutral",0.02,1932-12-01
1933,1,4.82,-5.3,12.1,-0.0187210926653752,1.52,-0.21,-0.233333333333333,"Neutral",0.29,1933-01-01
1933,2,6.61,-5.82142857142857,14.5714285714286,0.380777319586071,1.76,-0.08,-0.163333333333333,"Neutral",0.02,1933-02-01
1933,3,0.76,2.2,21.4,-0.624880535359371,1.57,-0.2,-0.09,"Neutral",0.15,1933-03-01
1933,4,1.53,2.1,22.2,0.788153414472157,1.34,0.01,-0.196666666666667,"Neutral",-0.05,1933-04-01
1933,5,0.51,5.09677419354839,28.9677419354839,-0.44346463507734,0.91,-0.4,-0.416666666666667,"Neutral",-0.5,1933-05-01
1933,6,72.12,14.0333333333333,33.6333333333333,1.85095914654713,2.6,-0.86,-0.64,"LaNina",-0.68,1933-06-01
1933,7,37.61,18.1,34.7,-0.0947629242112409,1.95,-0.66,-0.82,"LaNina",-1.81,1933-07-01
1933,8,52.33,17.258064516129,33.7741935483871,0.240409214135157,1.26,-0.94,-0.79,"LaNina",-1.56,1933-08-01
1933,9,25.91,14.9666666666667,33.1666666666667,-0.591032365488986,7.51,-0.77,-0.936666666666667,"LaNina",-2.28,1933-09-01
1933,10,8.9,6.64516129032258,26.8709677419355,-0.732417968440892,-0.89,-1.1,-0.976666666666667,"LaNina",-1.19,1933-10-01
1933,11,7.1,-2.36666666666667,20.2333333333333,-0.44288539863277,-1.24,-1.06,-1.12333333333333,"LaNina",0.55,1933-11-01
1933,12,0,-7.29032258064516,18.4516129032258,-2.02002769195296,-2.13,-1.21,-1.06666666666667,"LaNina",-1.1,1933-12-01
1934,1,0,-9.93548387096774,15.2903225806452,-1.20097874770266,-2.41,-0.93,-1.00333333333333,"LaNina",0.17,1934-01-01
1934,2,4.06,-3.25,19.2857142857143,-1.17866463836178,-2.75,-0.87,-0.916666666666667,"LaNina",0.68,1934-02-01
1934,3,13.21,0.32258064516129,23.1290322580645,-0.42468156139264,-2.61,-0.95,-0.746666666666667,"LaNina",1.34,1934-03-01
1934,4,1.52,6.5,26.9333333333333,-0.84854536375666,-2.76,-0.42,-0.62,"LaNina",1.63,1934-04-01
1934,5,31.49,11.8709677419355,32.1935483870968,0.72550170961861,-2.86,-0.49,-0.413333333333333,"Neutral",1.23,1934-05-01
1934,6,3.05,13.9,34.9333333333333,-0.441724076644519,-3.09,-0.33,-0.416666666666667,"Neutral",0.51,1934-06-01
1934,7,22.1,18.5483870967742,36.4516129032258,-1.00153206347566,-3.7,-0.43,-0.363333333333333,"Neutral",0.44,1934-07-01
1934,8,20.31,18.8064516129032,35.0645161290323,-0.956736047838325,-3.72,-0.33,-0.426666666666667,"Neutral",1.54,1934-08-01
1934,9,1.78,12.4666666666667,32.1666666666667,-1.34102227115634,4.47,-0.52,-0.37,"Neutral",1.25,1934-09-01
1934,10,23.62,6.2258064516129,27.7096774193548,-0.206807556676223,-4.05,-0.26,-0.296666666666667,"Neutral",2.1,1934-10-01
1934,11,6.35,-0.433333333333333,18.9666666666667,-0.140798829030612,-3.8,-0.11,-0.203333333333333,"Neutral",1.63,1934-11-01
1934,12,4.06,-3.41935483870968,15.1935483870968,-0.853590305852194,-3.88,-0.24,-0.223333333333333,"Neutral",1.67,1934-12-01
1935,1,9.65,-3.12903225806452,15.4193548387097,-0.319055261708906,-3.73,-0.32,-0.25,"Neutral",1.01,1935-01-01
1935,2,4.56,-2.75,15.3928571428571,0.0913938895735263,-3.32,-0.19,-0.263333333333333,"Neutral",0.79,1935-02-01
1935,3,2.03,1.54838709677419,20.8064516129032,-0.320104674603687,-3.54,-0.28,-0.263333333333333,"Neutral",-0.11,1935-03-01
1935,4,2.03,5.5,24.6333333333333,0.219668257879456,-3.56,-0.32,-0.38,"Neutral",1.1,1935-04-01
1935,5,17.53,8.51612903225806,26.2903225806452,1.57120559541718,-2.74,-0.54,-0.42,"Neutral",0.99,1935-05-01
1935,6,28.44,14.7666666666667,34,0.974279539922771,-2.67,-0.4,-0.53,"LaNina",1.39,1935-06-01
1935,7,23.37,20.2903225806452,34.8064516129032,-0.262474463425472,-3.48,-0.65,-0.33,"Neutral",0.68,1935-07-01
1935,8,100.07,18.5161290322581,32.258064516129,1.59327513679262,-2.08,0.06,-0.17,"Neutral",0.63,1935-08-01
1935,9,49.02,12.8,28.1,0.947466282918833,6.99,0.08,0.14,"Neutral",0.98,1935-09-01
1935,10,0,6.19354838709677,27,-1.28285128580018,-2.03,0.28,0.213333333333333,"Neutral",0.21,1935-10-01
1935,11,24.13,-2.63333333333333,18.0666666666667,0.975566314643426,-1.4,0.28,0.173333333333333,"Neutral",0.13,1935-11-01
1935,12,18.03,-3.7741935483871,12.5806451612903,0.504006032530674,-1.22,-0.04,0.326666666666667,"Neutral",1.78,1935-12-01
1936,1,31.25,-5.06451612903226,13.7741935483871,1.35601486714184,0.61,0.74,0.396666666666667,"Neutral",1.79,1936-01-01
1936,2,4.31,-0.862068965517241,15.7241379310345,0.0702245717547818,0.7,0.49,0.41,"Neutral",1.75,1936-02-01
1936,3,0,0.451612903225806,20.1612903225806,-0.310961516606241,0.62,0,0.26,"Neutral",1.36,1936-03-01
1936,4,1.27,4.73333333333333,25.3333333333333,-0.246109984186301,0.33,0.29,0.0733333333333333,"Neutral",1.32,1936-04-01
1936,5,7.12,11.1935483870968,29.3870967741935,0.506449128053636,0.55,-0.07,-0.0433333333333333,"Neutral",1.83,1936-05-01
1936,6,11.17,14.8333333333333,34.4666666666667,0.256594893727501,-0.02,-0.35,-0.253333333333333,"Neutral",2.37,1936-06-01
1936,7,41.15,17.7096774193548,33.1612903225806,0.339703476479924,-0.8,-0.34,-0.336666666666667,"Neutral",2.57,1936-07-01
1936,8,29.46,17.4516129032258,32.9677419354839,-0.238101088386771,-1.58,-0.32,-0.253333333333333,"Neutral",1.71,1936-08-01
1936,9,73.4,13.7666666666667,28.5333333333333,1.52547569997248,7.12,-0.1,-0.0133333333333333,"Neutral",0.04,1936-09-01
1936,10,10.15,6.35483870967742,23.3225806451613,0.09670327132063,-0.49,0.38,0.0833333333333333,"Neutral",2.1,1936-10-01
1936,11,21.59,-1.36666666666667,16.2333333333333,1.11018531247446,0.96,-0.03,0.326666666666667,"Neutral",2.65,1936-11-01
