system:index,AFGC,BG,BUFF_DIST,LTR,NAME,OBJECTID,OBJECTID_1,ORIG_FID,PFGC,POINT_X,POINT_Y,SHR,Shape_Area,Shape_Leng,TREE
2005_0000000000000000003b,3.457142857,64.85714286,10,8.723809524,N4,60,60,59,5.076190476,336329.19,3601793,9.514285714,314.1592654,62.83185307,1.542857143
2005_0000000000000000003c,5.653846154,44.96153846,10,17.03846154,N5,61,61,60,13.69230769,336467.53,3602587.75,8.346153846,314.1592654,62.83185307,6.653846154
2005_0000000000000000003d,3.266055046,61.0733945,10,10.5412844,N6,62,62,61,4.770642202,336891.38,3603909,13.32110092,314.1592654,62.83185307,0
2005_0000000000000000003e,5.086538462,35.13461538,10,13.45192308,P1,63,63,62,18.09615385,343184.94,3604709.25,9.644230769,314.1592654,62.83185307,0.134615385
2005_0000000000000000003f,2.669902913,15.76699029,10,14.95145631,P2,64,64,63,34.09708738,342893.94,3604024.25,13.01941748,314.1592654,62.83185307,3.475728155
2005_00000000000000000040,4,56.80952381,10,9,P3,65,65,64,4.952380952,342794.59,3603173.25,14,314.1592654,62.83185307,0
2005_00000000000000000041,3.551401869,28,10,13.11214953,P4,66,66,65,26.01869159,342643.69,3602441.25,11.51401869,314.1592654,62.83185307,2.53271028
2005_00000000000000000042,3.376146789,20,10,13.37614679,P5,67,67,66,25.44036697,342204.19,3603572.75,14.31192661,314.1592654,62.83185307,11.24770642
2005_00000000000000000043,3.688073394,57.62385321,10,12.68807339,PBR1,68,68,67,6.688073394,330867.28,3610028,15.68807339,314.1592654,62.83185307,0
2005_00000000000000000044,4.038461538,58,10,12,PBR2,69,69,68,5.038461538,330734.75,3609997.25,16.96153846,314.1592654,62.83185307,0
2005_00000000000000000045,5,56,10,13,PSG1,70,70,69,3,337922.06,3612159.25,17,314.1592654,62.83185307,0
2005_00000000000000000046,5.213592233,48.78640777,10,15.10679612,PSG10,71,71,70,7.786407767,338073.91,3612393,17.89320388,314.1592654,62.83185307,1
2005_00000000000000000047,4.451923077,49,10,15.31730769,PSG11,72,72,71,10.74038462,338095.53,3612403.75,15.72115385,314.1592654,62.83185307,0.769230769
2005_00000000000000000048,4,56.27884615,10,13,PSG12,73,73,72,6.759615385,338097.59,3612449.5,18,314.1592654,62.83185307,0.240384615
2005_00000000000000000049,6.217821782,50.21782178,10,12.78217822,PSG13,74,74,73,7.564356436,337868.84,3612362.75,15.78217822,314.1592654,62.83185307,1.217821782
2005_0000000000000000004a,5.59223301,56.00970874,10,11.67961165,PSG14,75,75,74,4.689320388,338061.16,3612043.5,16.16504854,314.1592654,62.83185307,0
2005_0000000000000000004b,4.450980392,55.97058824,10,12.24509804,PSG2,76,76,75,4.833333333,337936.63,3612171.25,16.59803922,314.1592654,62.83185307,0.303921569
2005_0000000000000000004c,4,56.33009709,10,12.36893204,PSG3,77,77,76,5.825242718,337967.75,3612225,16.80582524,314.1592654,62.83185307,0
2005_0000000000000000004d,4,54.01904762,10,13,PSG4,78,78,77,5,337954.13,3612239.5,17,314.1592654,62.83185307,0
2005_0000000000000000004e,4,54.64761905,10,13,PSG5,79,79,78,6.914285714,337984.09,3612262,17.05714286,314.1592654,62.83185307,0
2005_0000000000000000004f,4,54,10,13,PSG6,80,80,79,8,337977.78,3612278.75,17,314.1592654,62.83185307,0
2005_00000000000000000050,3.066666667,53.93333333,10,12,PSG7,81,81,80,9.066666667,338023.25,3612335.75,15.86666667,314.1592654,62.83185307,0.066666667
2005_00000000000000000051,3.903846154,52.48076923,10,12.51923077,PSG8,82,82,81,8.307692308,338037.78,3612344.75,16.53846154,314.1592654,62.83185307,0
2005_00000000000000000052,6.660194175,46.66019417,10,15.32038835,PSG9,83,83,82,7.019417476,338055.66,3612404.75,16.66019417,314.1592654,62.83185307,1.67961165
2005_00000000000000000053,8.163636364,46.67272727,10,11,R1,84,84,83,16,338167.72,3608027.5,10,314.1592654,62.83185307,1
2005_00000000000000000054,7.598039216,44.20588235,10,12.59803922,R2,85,85,84,10.79411765,338958.28,3606602.75,14.80392157,314.1592654,62.83185307,2
2005_00000000000000000055,4.213592233,59.70873786,10,11.57281553,R3,86,86,85,4.786407767,338952.66,3605865.5,14.57281553,314.1592654,62.83185307,0
2005_00000000000000000056,5,56,10,11,R4,87,87,86,5,338668.31,3605148,16,314.1592654,62.83185307,0
2005_00000000000000000057,1.442307692,25.72115385,10,10,S1,88,88,87,18.88461538,356579.41,3605747.75,19.83653846,314.1592654,62.83185307,3
2005_00000000000000000058,0,24.90384615,10,5.019230769,S2,89,89,88,21.92307692,356549.69,3605796.75,15,314.1592654,62.83185307,10.03846154
2005_00000000000000000059,1,7.945454545,10,6,S3,90,90,89,24.73636364,352228.28,3616644,22.10909091,314.1592654,62.83185307,5.945454545
2005_0000000000000000005a,0.695238095,11.38095238,10,7.333333333,S4,91,91,90,17.77142857,352246.03,3616642.5,23.54285714,314.1592654,62.83185307,4.771428571
2005_0000000000000000005b,1.722222222,8.166666667,10,6.555555556,S5,92,92,91,18.61111111,352505,3616572.75,29.27777778,314.1592654,62.83185307,4
2005_0000000000000000005c,2,14.38461538,10,7.307692308,S6,93,93,92,13.07692308,353207.41,3616353.5,25.30769231,314.1592654,62.83185307,7.692307692
2005_0000000000000000005d,1.028846154,68.74038462,10,6.028846154,T1,94,94,93,1.057692308,329557.25,3621028.25,6.057692308,314.1592654,62.83185307,0
2005_0000000000000000005e,2.541284404,20.83486239,10,12.4587156,T10,95,95,94,28.82568807,334791.31,3613537.25,5.541284404,314.1592654,62.83185307,1
2005_0000000000000000005f,2.854368932,45.66990291,10,10.90291262,T11,96,96,95,18.85436893,333677.28,3615709.5,3.475728155,314.1592654,62.83185307,0.097087379
2005_00000000000000000060,0.165048544,66.68932039,10,7.495145631,T2,97,97,96,2.155339806,329806.31,3621462,9.165048544,314.1592654,62.83185307,0.165048544
2005_00000000000000000061,1,55.72815534,10,9.038834951,T3,98,98,97,8.252427184,330570.25,3621158,7.961165049,314.1592654,62.83185307,0.019417476
2005_00000000000000000062,2.097087379,46.47572816,10,10.49514563,T4,99,99,98,16.04854369,331390.06,3621068,6.252427184,314.1592654,62.83185307,2
2005_00000000000000000063,1.086538462,52.82692308,10,10,T5,100,100,99,9.086538462,331805.53,3620063,8.086538462,314.1592654,62.83185307,0
2005_00000000000000000064,1.759615385,63.875,10,9.076923077,T6,101,101,100,5.028846154,332041.84,3619440.75,9.192307692,314.1592654,62.83185307,0
2005_00000000000000000065,0.622641509,12.1509434,10,12.95283019,T7,102,102,101,44.53773585,335668.25,3611183.5,6.952830189,314.1592654,62.83185307,1
2005_00000000000000000066,0,17.00970874,10,11.54368932,T8,103,103,102,48,334990.53,3611828.5,3.058252427,314.1592654,62.83185307,1.563106796
2005_00000000000000000067,0,16.65384615,10,9.980769231,T9,104,104,103,42.61538462,334568.41,3612037.75,4.692307692,314.1592654,62.83185307,1
2005_00000000000000000068,6,43.06603774,10,17.33962264,U1,105,105,104,17.69811321,334869.69,3604543,13.1509434,314.1592654,62.83185307,0.283018868
2005_00000000000000000069,4,61,10,13,U2,106,106,105,8,334877.06,3603779.25,14,314.1592654,62.83185307,0
2005_0000000000000000006a,5.074074074,57.78703704,10,13.30555556,U3,107,107,106,8.731481481,334457.69,3603496.5,13.09259259,314.1592654,62.83185307,0.462962963
2005_0000000000000000006b,2.935185185,48.35185185,10,13.12962963,U4,108,108,107,13.19444444,334884.56,3602798,12.25925926,314.1592654,62.83185307,3.259259259
2005_0000000000000000006c,4,67.39047619,10,8.39047619,U5,109,109,108,5.60952381,335279.25,3602140,8.39047619,314.1592654,62.83185307,1
2005_0000000000000000006d,4,47,10,13,V1,110,110,109,6,343235.81,3609046.5,19,314.1592654,62.83185307,0
2005_0000000000000000006e,2.342857143,55,10,10.17142857,V2,111,111,110,7.571428571,344643.06,3608392.75,12.65714286,314.1592654,62.83185307,1
2005_0000000000000000006f,0,30,10,11,V4,112,112,111,11,345433.28,3608622.5,22,314.1592654,62.83185307,10
2005_00000000000000000070,1.25,36.19230769,10,10.01923077,V5,113,113,112,5.375,346098.44,3608337,21.46153846,314.1592654,62.83185307,1.25
2005_00000000000000000071,1.123809524,50.86666667,10,10.87619048,V6,114,114,113,4.123809524,346756.28,3608042.5,13.75238095,314.1592654,62.83185307,0.876190476
2005_00000000000000000072,2,38.35238095,10,12.12380952,V3,115,115,114,15.4,345338.81,3608621.75,14.0952381,314.1592654,62.83185307,4.80952381
2005_00000000000000000073,1,72.31730769,10,8.682692308,Y1,116,116,115,4,336628.91,3596936,8.365384615,314.1592654,62.83185307,1
2005_00000000000000000074,1,71.96296296,10,9,Y2,117,117,116,4.018518519,336642.34,3596937.25,9,314.1592654,62.83185307,0.981481481
2005_00000000000000000075,0.432692308,82.375,10,7,Y3,118,118,117,2.298076923,340070.69,3609672.75,4.865384615,314.1592654,62.83185307,0.432692308
2005_00000000000000000076,2.743119266,20.85321101,10,13.1559633,Y7,119,119,118,44.91743119,340018,3609540.5,5.165137615,314.1592654,62.83185307,3.155963303
2005_00000000000000000077,5.598130841,46.60747664,10,12.29906542,K2,120,120,119,3.803738318,337585.6609,3611671.532,14.89719626,314.1592654,62.83185307,7.700934579
2005_00000000000000000078,5.757281553,52.87378641,10,13.7961165,PBR4,121,121,120,7.436893204,331398.1926,3611265.662,17.17475728,314.1592654,62.83185307,0
2005_00000000000000000079,4.284313725,52.14705882,10,11.56862745,PBR3,122,122,121,7,331390.403,3611091.657,17.28431373,314.1592654,62.83185307,0
2006_00000000000000000000,2.230769231,51.04807692,10,14.79807692,A1,1,1,0,14.23076923,326179.47,3609704.25,13.49038462,314.1592654,62.83185307,0.971153846
2006_00000000000000000001,2,52,10,15,A2,2,2,1,18,325703.75,3610513.75,11,314.1592654,62.83185307,1
2006_00000000000000000002,4.19047619,47,10,12.38095238,A3,3,3,2,24.80952381,325294.19,3611172.5,7,314.1592654,62.83185307,2
2006_00000000000000000003,5.847619048,40.52380952,10,15,A4,4,4,3,21.23809524,324892.94,3611829,9.152380952,314.1592654,62.83185307,2
2006_00000000000000000004,4.551401869,52.53271028,10,13.54205607,A5,5,5,4,12.4953271,324614.94,3612522.75,10.5046729,314.1592654,62.83185307,1.495327103
2006_00000000000000000005,2,62,10,14,AR4,6,6,5,7,327132.78,3609736.25,15,314.1592654,62.83185307,0
2006_00000000000000000006,3,51.72380952,10,15,AR5,7,7,6,12.55238095,327304.81,3609996.25,12.08571429,314.1592654,62.83185307,1
2006_00000000000000000007,3,51.90566038,10,15,AR6,8,8,7,12.18867925,327303.5,3610006.75,12.35849057,314.1592654,62.83185307,1
2006_00000000000000000008,7.685185185,38.24074074,10,13.0462963,B1,9,9,8,26.31481481,327171.69,3608487.5,6.222222222,314.1592654,62.83185307,2.953703704
2006_00000000000000000009,5.8,45.7,10,14.39,B2,10,10,9,22.56,327724.44,3607974.75,7.53,314.1592654,62.83185307,2
2006_0000000000000000000a,6.784313725,41.64705882,10,12.02941176,B3,11,11,10,27,328293.22,3607462.75,6.196078431,314.1592654,62.83185307,1
2006_0000000000000000000b,8,44.6039604,10,14.03960396,B4,12,12,11,16.57425743,328874.13,3606967.25,9.514851485,314.1592654,62.83185307,2.03960396
2006_0000000000000000000c,5.588785047,50.06542056,10,16.14953271,B5,13,13,12,7.242990654,329448.84,3606450,13.38317757,314.1592654,62.83185307,1.373831776
2006_0000000000000000000d,2.538461538,54.14423077,10,15.07692308,AR1,14,14,13,9.086538462,327197.75,3615735,14.15384615,314.1592654,62.83185307,1.961538462
2006_0000000000000000000e,2.628571429,52.99047619,10,15.22857143,AR2,15,15,14,11.32380952,327372.94,3615637.25,13.75238095,314.1592654,62.83185307,1
2006_0000000000000000000f,1.566037736,63.43396226,10,14.56603774,AR3,16,16,15,5.962264151,327532.56,3615636.25,11.9245283,314.1592654,62.83185307,1.396226415
2006_00000000000000000010,6.62962963,41.46296296,10,13.05555556,B2A,17,17,16,31.22222222,327382.59,3607655,4.064814815,314.1592654,62.83185307,1.138888889
2006_00000000000000000011,2,50,10,14,G1,18,18,17,23,336026,3610606.5,6,314.1592654,62.83185307,1
2006_00000000000000000012,3.295238095,47.40952381,10,14,G2,19,19,18,14.2952381,335366,3611003.5,11,314.1592654,62.83185307,4
2006_00000000000000000013,2,58.55238095,10,12.55238095,G3,20,20,19,9.447619048,334765.34,3611493.5,12,314.1592654,62.83185307,1.447619048
2006_00000000000000000014,1.126213592,54.87378641,10,16,G4,21,21,20,9.873786408,334101.44,3612017.75,14,314.1592654,62.83185307,2.126213592
2006_00000000000000000015,0.490384615,65.50961538,10,14.49038462,G5,22,22,21,4.509615385,333466.06,3612496,12.49038462,314.1592654,62.83185307,2
2006_00000000000000000016,2.490740741,51.97222222,10,12.24074074,G6,23,23,22,14.53703704,334698.59,3611540.5,10.75,314.1592654,62.83185307,1.990740741
2006_00000000000000000017,8.166666667,44.38235294,10,16.01960784,H1,24,24,23,15.3627451,331394.97,3604060.75,9.049019608,314.1592654,62.83185307,0.960784314
2006_00000000000000000018,6.446601942,46.29126214,10,15.09708738,H2,25,25,24,16.09708738,330748.53,3604424.25,10.51456311,314.1592654,62.83185307,2.174757282
2006_00000000000000000019,8,40,10,13,H3,26,26,25,18,330060.66,3604846,11,314.1592654,62.83185307,1
2006_0000000000000000001a,3.538461538,45.15384615,10,13.46153846,I1,27,27,26,22.84615385,336726.47,3609333,5.538461538,314.1592654,62.83185307,2
2006_0000000000000000001b,5.740384615,40.77884615,10,13,I2,28,28,27,21.18269231,336718.44,3608553.75,9.519230769,314.1592654,62.83185307,2.259615385
2006_0000000000000000001c,10.02857143,22.9047619,10,15.98095238,I4,29,29,28,19.06666667,336706.31,3607070,6.99047619,314.1592654,62.83185307,14.01904762
2006_0000000000000000001d,2.952380952,54.19047619,10,14,I5,30,30,29,8,335736.72,3607075.25,11.95238095,314.1592654,62.83185307,3
2006_0000000000000000001e,4.588785047,44.62616822,10,14.51401869,I6,31,31,30,11.21495327,334710.81,3607882,12.98130841,314.1592654,62.83185307,3.925233645
2006_0000000000000000001f,7,40.26415094,10,14.26415094,I7,32,32,31,14.73584906,334615.63,3607954.75,11,314.1592654,62.83185307,3.735849057
2006_00000000000000000020,3.058252427,47.85436893,10,14.02912621,J1,33,33,32,11,334722.88,3605398.5,14.02912621,314.1592654,62.83185307,3
2006_00000000000000000021,2.055555556,51.83333333,10,14.94444444,J12,34,34,33,11,334751.78,3605416,13.05555556,314.1592654,62.83185307,4.055555556
2006_00000000000000000022,0,15.02941176,10,12.97058824,J22,35,35,34,66.70588235,338148.06,3608209.75,3,314.1592654,62.83185307,0.323529412
2006_00000000000000000023,0.552380952,9.59047619,10,4.60952381,I3,36,36,35,62.05714286,336722.16,3607823.5,7.076190476,314.1592654,62.83185307,0
2006_00000000000000000024,6.105769231,34.21153846,10,13,J8,37,37,36,28.78846154,335993.91,3605139,9.894230769,314.1592654,62.83185307,1
2006_00000000000000000025,4.368932039,13.54368932,10,8.45631068,J9,38,38,37,60.81553398,338152.78,3608089.5,4.54368932,314.1592654,62.83185307,1
2006_00000000000000000026,0,20,10,11,K1,39,39,38,65,337143.5,3610971.5,0,314.1592654,62.83185307,0
2006_00000000000000000027,2,53.4952381,10,15.6952381,K3,40,40,39,12.19047619,337971.28,3612407,12.94285714,314.1592654,62.83185307,2.428571429
2006_00000000000000000028,1.747572816,54.51456311,10,13.74757282,K4,41,41,40,7.990291262,338352.69,3613102.5,13.50485437,314.1592654,62.83185307,2.747572816
2006_00000000000000000029,5,52,10,10,L1,42,42,41,9,337528.59,3609797.5,10,314.1592654,62.83185307,4
2006_0000000000000000002a,3.980952381,49.98095238,10,16,L2,43,43,42,6.019047619,338305.66,3609395.5,15,314.1592654,62.83185307,3.980952381
2006_0000000000000000002b,5,45,10,9,L3,44,44,43,24,339007.22,3608934.5,5,314.1592654,62.83185307,1
2006_0000000000000000002c,4.935185185,45.25925926,10,8.805555556,L3A,45,45,44,23.87037037,339007.25,3608933,4.87037037,314.1592654,62.83185307,1
2006_0000000000000000002d,4,29,10,6,L4,46,46,45,34,339762.38,3608544,7,314.1592654,62.83185307,1
2006_0000000000000000002e,3.693069307,52.21782178,10,10.69306931,L5,47,47,46,12.08910891,340537.59,3608156.5,10.33663366,314.1592654,62.83185307,1
2006_0000000000000000002f,3.933333333,29.26666667,10,11.11428571,M5,48,48,47,9.866666667,335475.59,3595839,17.2,314.1592654,62.83185307,3.047619048
2006_00000000000000000030,4.123809524,32.46666667,10,12.12380952,M6,49,49,48,7.028571429,335473.88,3595795.75,15.76190476,314.1592654,62.83185307,4.123809524
2006_00000000000000000031,4,40.22222222,10,12.05555556,MG1,50,50,49,26.94444444,336305.13,3615267.75,5.944444444,314.1592654,62.83185307,2.888888889
2006_00000000000000000032,3.377358491,34.62264151,10,10.62264151,MG2,51,51,50,27.86792453,335301.34,3615593,8.377358491,314.1592654,62.83185307,1
2006_00000000000000000033,1.99047619,31.00952381,10,8.99047619,MG3,52,52,51,43.05714286,334797.41,3615967.25,4.971428571,314.1592654,62.83185307,0
2006_00000000000000000034,3.114285714,33.42857143,10,8.114285714,MG4,53,53,52,39.2,335199.63,3616775,4.228571429,314.1592654,62.83185307,1.114285714
2006_00000000000000000035,3,21.70873786,10,6.805825243,MG5,54,54,53,45.09708738,335971.13,3616765,9.291262136,314.1592654,62.83185307,1
2006_00000000000000000036,3,39.3047619,10,9,MG6,55,55,54,30.6952381,335318.25,3615722.5,4.39047619,314.1592654,62.83185307,0.695238095
2006_00000000000000000037,2,49,10,8,MG7,56,56,55,15,335951.25,3616875,5,314.1592654,62.83185307,1
2006_00000000000000000038,4,49.84466019,10,12,N1,57,57,56,13.0776699,336268.63,3601864.75,8.077669903,314.1592654,62.83185307,4.077669903
2006_00000000000000000039,5,54.39622642,10,13,N3,58,58,57,13.24528302,337178.88,3604610.25,10.35849057,314.1592654,62.83185307,1
2006_0000000000000000003a,4.018867925,54.22641509,10,12,N3A,59,59,58,15.68867925,337122.53,3604629.5,9.169811321,314.1592654,62.83185307,0.933962264
2006_0000000000000000003b,2.352380952,52.38095238,10,10.81904762,N4,60,60,59,13.73333333,336329.19,3601793,7.438095238,314.1592654,62.83185307,3.628571429
2006_0000000000000000003c,8.653846154,36.73076923,10,14,N5,61,61,60,16.96153846,336467.53,3602587.75,7.038461538,314.1592654,62.83185307,9.653846154
2006_0000000000000000003d,4.266055046,55.67889908,10,10.22018349,N6,62,62,61,9.28440367,336891.38,3603909,11.27522936,314.1592654,62.83185307,0
2006_0000000000000000003e,5.355769231,43.28846154,10,11.74038462,P1,63,63,62,20.56730769,343184.94,3604709.25,6.423076923,314.1592654,62.83185307,2.221153846
2006_0000000000000000003f,1.300970874,10.73786408,10,8.038834951,P2,64,64,63,54.68932039,342893.94,3604024.25,10.50485437,314.1592654,62.83185307,2.048543689
2006_00000000000000000040,4,48.19047619,10,11,P3,65,65,64,10.80952381,342794.59,3603173.25,13.04761905,314.1592654,62.83185307,0.952380952
2006_00000000000000000041,5.747663551,25.42056075,10,11.55140187,P4,66,66,65,23.92523364,342643.69,3602441.25,11.26168224,314.1592654,62.83185307,6.196261682
2006_00000000000000000042,6.311926606,22.06422018,10,15.37614679,P5,67,67,66,21.06422018,342204.19,3603572.75,10.44036697,314.1592654,62.83185307,11.18348624
2006_00000000000000000043,5,34.62385321,10,12,PBR1,68,68,67,30.75229358,330867.28,3610028,10.68807339,314.1592654,62.83185307,0.688073394
2006_00000000000000000044,5.038461538,42.96153846,10,12.03846154,PBR2,69,69,68,18.96153846,330734.75,3609997.25,12,314.1592654,62.83185307,2
2006_00000000000000000045,2,59,10,14,PSG1,70,70,69,6,337922.06,3612159.25,14,314.1592654,62.83185307,1
2006_00000000000000000046,2.893203883,48.42718447,10,15,PSG10,71,71,70,13,338073.91,3612393,14.78640777,314.1592654,62.83185307,2.106796117
2006_00000000000000000047,3,48.14423077,10,15,PSG11,72,72,71,16.17307692,338095.53,3612403.75,12.51923077,314.1592654,62.83185307,2.230769231
2006_00000000000000000048,2.240384615,55.79807692,10,14,PSG12,73,73,72,9.240384615,338097.59,3612449.5,15,314.1592654,62.83185307,0.240384615
2006_00000000000000000049,1.217821782,59,10,13.78217822,PSG13,74,74,73,8.217821782,337868.84,3612362.75,13.56435644,314.1592654,62.83185307,2.217821782
2006_0000000000000000004a,2,59.26213592,10,13,PSG14,75,75,74,8.601941748,338061.16,3612043.5,11.40776699,314.1592654,62.83185307,1.834951456
2006_0000000000000000004b,1.519607843,58.62745098,10,13.51960784,PSG2,76,76,75,8.284313725,337936.63,3612171.25,13.45098039,314.1592654,62.83185307,1
2006_0000000000000000004c,0.708737864,59.32038835,10,12.54368932,PSG3,77,77,76,8.67961165,337967.75,3612225,12.54368932,314.1592654,62.83185307,1.660194175
2006_0000000000000000004d,1.00952381,59.98095238,10,14,PSG4,78,78,77,7.99047619,337954.13,3612239.5,14,314.1592654,62.83185307,1.99047619
2006_0000000000000000004e,1.942857143,57.82857143,10,14,PSG5,79,79,78,7.142857143,337984.09,3612262,14.56190476,314.1592654,62.83185307,1
2006_0000000000000000004f,2,58,10,14,PSG6,80,80,79,7,337977.78,3612278.75,15,314.1592654,62.83185307,1
2006_00000000000000000050,2,57.06666667,10,15.93333333,PSG7,81,81,80,7.933333333,338023.25,3612335.75,14.06666667,314.1592654,62.83185307,2
2006_00000000000000000051,2.288461538,55.23076923,10,16.38461538,PSG8,82,82,81,8.25,338037.78,3612344.75,14.13461538,314.1592654,62.83185307,2.076923077
2006_00000000000000000052,1.660194175,52.33980583,10,15.33980583,PSG9,83,83,82,13,338055.66,3612404.75,13,314.1592654,62.83185307,3
2006_00000000000000000053,13.50909091,26.50909091,10,12.32727273,R1,84,84,83,40.32727273,338167.72,3608027.5,3,314.1592654,62.83185307,2.163636364
2006_00000000000000000054,6.598039216,40.00980392,10,15.59803922,R2,85,85,84,15.39215686,338958.28,3606602.75,10.40196078,314.1592654,62.83185307,5.401960784
2006_00000000000000000055,3.572815534,59.9223301,10,11.57281553,R3,86,86,85,8.572815534,338952.66,3605865.5,10.3592233,314.1592654,62.83185307,1
2006_00000000000000000056,3,64,10,10,R4,87,87,86,9,338668.31,3605148,9,314.1592654,62.83185307,0
2006_00000000000000000057,3.278846154,33.27884615,10,11.72115385,S1,88,88,87,28.44230769,356579.41,3605747.75,5.557692308,314.1592654,62.83185307,9.278846154
2006_00000000000000000058,0.980769231,22.90384615,10,8.942307692,S2,89,89,88,27.01923077,356549.69,3605796.75,14.01923077,314.1592654,62.83185307,9
2006_00000000000000000059,0.527272727,8.263636364,10,7.263636364,S3,90,90,89,41,352228.28,3616644,11,314.1592654,62.83185307,8.209090909
2006_0000000000000000005a,0.704761905,7.133333333,10,6.742857143,S4,91,91,90,40.37142857,352246.03,3616642.5,12.33333333,314.1592654,62.83185307,6.819047619
2006_0000000000000000005b,2.277777778,15.38888889,10,9,S5,92,92,91,38.33333333,352505,3616572.75,8.277777778,314.1592654,62.83185307,8.833333333
2006_0000000000000000005c,1.307692308,9,10,7.692307692,S6,93,93,92,35.30769231,353207.41,3616353.5,12.30769231,314.1592654,62.83185307,10.76923077
2006_0000000000000000005d,2.086538462,21.59615385,10,6.057692308,T1,94,94,93,64.20192308,329557.25,3621028.25,0.028846154,314.1592654,62.83185307,0
2006_0000000000000000005e,0,13.40366972,10,7.321100917,T10,95,95,94,73.89908257,334791.31,3613537.25,0.95412844,314.1592654,62.83185307,0
2006_0000000000000000005f,3.660194175,20.72815534,10,6.388349515,T11,96,96,95,63.22330097,333677.28,3615709.5,0.951456311,314.1592654,62.83185307,0
2006_00000000000000000060,5.834951456,47.01941748,10,7,T2,97,97,96,22.81553398,329806.31,3621462,4.165048544,314.1592654,62.83185307,1
2006_00000000000000000061,5.941747573,44.66990291,10,9.922330097,T3,98,98,97,25.50485437,330570.25,3621158,3.941747573,314.1592654,62.83185307,0.980582524
2006_00000000000000000062,4.45631068,41.66990291,10,8.349514563,T4,99,99,98,25.22330097,331390.06,3621068,5.504854369,314.1592654,62.83185307,1.145631068
2006_00000000000000000063,3.086538462,40.65384615,10,10,T5,100,100,99,35.34615385,331805.53,3620063,2,314.1592654,62.83185307,1
2006_00000000000000000064,4.423076923,59.71153846,10,9.25,T6,101,101,100,18.13461538,332041.84,3619440.75,2.25,314.1592654,62.83185307,1
2006_00000000000000000065,0.047169811,8.273584906,10,9.952830189,T7,102,102,101,68.03773585,335668.25,3611183.5,3.273584906,314.1592654,62.83185307,0.047169811
2006_00000000000000000066,0,7.980582524,10,6.883495146,T8,103,103,102,70.12621359,334990.53,3611828.5,3.621359223,314.1592654,62.83185307,0.058252427
2006_00000000000000000067,0,4.346153846,10,3,T9,104,104,103,81.65384615,334568.41,3612037.75,1.673076923,314.1592654,62.83185307,0
2006_00000000000000000068,8.150943396,37.0754717,10,16.01886792,U1,105,105,104,16.50943396,334869.69,3604543,12.68867925,314.1592654,62.83185307,2.924528302
2006_00000000000000000069,4,52,10,14,U2,106,106,105,11,334877.06,3603779.25,12,314.1592654,62.83185307,2
2006_0000000000000000006a,5.203703704,49.16666667,10,16.69444444,U3,107,107,106,7.944444444,334457.69,3603496.5,13.75,314.1592654,62.83185307,4.75
2006_0000000000000000006b,9.064814815,29.87037037,10,10.06481481,U4,108,108,107,39.74074074,334884.56,3602798,4.064814815,314.1592654,62.83185307,4.12962963
2006_0000000000000000006c,4.39047619,42.73333333,10,11.39047619,U5,109,109,108,23.92380952,335279.25,3602140,6.171428571,314.1592654,62.83185307,2.780952381
2006_0000000000000000006d,5,47,10,12,V1,110,110,109,10,343235.81,3609046.5,17,314.1592654,62.83185307,2
2006_0000000000000000006e,2.685714286,43.51428571,10,11.48571429,V2,111,111,110,18.82857143,344643.06,3608392.75,14.11428571,314.1592654,62.83185307,0.342857143
2006_0000000000000000006f,4,24,10,10,V4,112,112,111,22,345433.28,3608622.5,15,314.1592654,62.83185307,7
2006_00000000000000000070,2,29.18269231,10,10.48076923,V5,113,113,112,25.77884615,346098.44,3608337,13.14423077,314.1592654,62.83185307,2.25
2006_00000000000000000071,0.876190476,46.99047619,10,12,V6,114,114,113,19.25714286,346756.28,3608042.5,11,314.1592654,62.83185307,1
2006_00000000000000000072,3.6,26.48571429,10,11.32380952,V3,115,115,114,24.59047619,345338.81,3608621.75,11.9047619,314.1592654,62.83185307,5.733333333
2006_00000000000000000073,3.365384615,46.63461538,10,10.68269231,Y1,116,116,115,22.36538462,336628.91,3596936,6,314.1592654,62.83185307,2
2006_00000000000000000074,4,45.92592593,10,10.98148148,Y2,117,117,116,23.05555556,336642.34,3596937.25,5.981481481,314.1592654,62.83185307,2
2006_00000000000000000075,1.865384615,66.77884615,10,8,Y3,118,118,117,10.75961538,340070.69,3609672.75,5,314.1592654,62.83185307,1
2006_00000000000000000076,2.458715596,7.47706422,10,5.825688073,Y7,119,119,118,55.66972477,340018,3609540.5,8.752293578,314.1592654,62.83185307,4
2006_00000000000000000077,3.299065421,46.20560748,10,14,K2,120,120,119,10.4953271,337585.6609,3611671.532,10,314.1592654,62.83185307,6.700934579
2006_00000000000000000078,3.223300971,54.85436893,10,17.10679612,PBR4,121,121,120,11.87378641,331398.1926,3611265.662,11.0776699,314.1592654,62.83185307,2.203883495
2006_00000000000000000079,1.568627451,56.57843137,10,15.28431373,PBR3,122,122,121,10.43137255,331390.403,3611091.657,12.56862745,314.1592654,62.83185307,2.284313725
2007_00000000000000000000,7.201923077,46.09615385,10,12.02884615,A1,1,1,0,12.16346154,326179.47,3609704.25,14,314.1592654,62.83185307,0
2007_00000000000000000001,9,47,10,13,A2,2,2,1,13,325703.75,3610513.75,11,314.1592654,62.83185307,0
